pos_x, pos_y, pos_z
-1.827279, 2.063721, -3.205868
-1.862226, 2.112945, -3.221489
-1.861028, 2.112342, -3.218890
-1.512388, 2.020736, -3.778430
-0.316236, -0.621869, 0.358636
-0.810817, 1.343635, -2.367091
-0.779291, 1.313477, -2.348517
-1.151845, 1.621544, -3.107283
-1.719962, 2.027763, -3.091413
-1.769185, 1.802173, -3.112434
-1.904583, 2.240429, -3.494241
-1.142439, 2.007293, -3.202150
-1.579198, 0.850675, -2.291829
-1.165718, 1.810172, -3.191542
-1.150192, 2.006156, -3.211921
-1.071306, 1.839186, -2.836869
-1.197016, 1.177282, -3.117801
-1.356478, 0.739164, -1.975394
-1.499457, 2.167855, -3.818409
-1.847394, 2.125765, -3.240583
-1.649818, 1.830245, -2.823316
-1.115507, 1.850177, -2.986342
-2.036055, 2.154641, -3.749590
-2.097017, 2.088297, -3.893502
0.273316, -0.985530, 1.266338
-0.435273, 0.304767, -1.383945
-0.980322, 0.675836, -1.390205
-0.786800, 1.342589, -2.345613
-0.323432, -0.515127, -0.017981
-0.388400, 0.185370, -1.239064
-1.308474, 1.141702, -2.165026
-1.723482, 1.601202, -3.036168
-1.332576, 1.155856, -2.200928
-1.629483, 1.093826, -2.778090
-1.591982, 1.027895, -2.654687
-0.685505, 1.651700, -1.034886
-1.234363, 0.786899, -1.920963
-1.090336, 0.588438, -1.587812
-0.757818, 0.714319, -0.976266
-0.326770, 0.280567, -0.032439
0.687749, -0.884054, 0.877014
-0.565549, 0.551342, -0.573102
-0.436718, -0.237342, -0.129978
-1.329630, 1.171851, -2.219595
-0.448161, 0.484975, -1.587345
-1.881540, 2.101499, -3.233686
-1.141521, 1.637506, -3.100628
-1.034281, 0.574344, -1.525935
0.369539, -0.867737, 0.745767
-1.015262, 1.120971, -1.513196
-0.733738, 1.569944, -2.277775
-1.962374, 1.274180, -3.046801
0.035129, -0.295932, -0.342680
-1.159022, 0.518111, -1.593846
-1.189524, 1.836797, -3.221637
-1.020202, 0.738678, -1.509695
1.143802, -1.913356, 2.007771
-1.002650, 1.232982, -2.735655
-1.001613, 1.237996, -2.709807
-0.803109, 1.206216, -2.329513
-0.326334, -0.267072, 0.003877
-0.480193, -0.057006, -0.375801
0.036617, -0.173680, -0.391853
-0.619035, 0.268388, -0.671546
0.930307, -0.440105, 0.803296
0.479413, -0.281929, 0.389739
0.638281, -0.084715, 0.689437
0.759315, -0.358972, 0.638581
1.247619, -0.717381, 1.056205
0.298681, -0.327765, 1.187564
0.667014, -0.058494, 0.725087
1.295173, -0.750277, 1.116361
0.712249, -1.268486, 1.336522
0.587502, -0.203642, 0.639950
0.151058, -0.627506, 0.957347
0.658776, -0.351981, 0.540883
0.924604, -0.446319, 0.796849
0.772356, -0.364007, 0.645264
0.533148, -0.397066, 0.544868
0.269980, -0.706037, 1.193207
0.775741, -0.428419, 0.670714
1.049004, -0.348353, 0.875438
0.744443, -0.397432, 0.604368
0.464717, -0.889097, 0.980884
0.492460, -0.161830, 0.519720
1.485960, -0.441051, 1.288596
0.548802, -0.332541, 0.463996
0.360497, -0.729622, 0.773927
0.867471, -0.410289, 0.717139
0.594336, -0.009904, 0.784470
0.831861, -0.475260, 0.710971
0.373814, -0.791861, 0.826452
0.173237, -0.099171, 0.855440
0.156611, -0.030802, 0.749138
0.577565, 0.009810, 0.645845
0.573703, -0.347596, 0.485059
0.406103, -0.838730, 0.842248
0.647196, -0.367342, 0.557837
0.049456, -0.850498, 0.937578
0.800361, -1.059526, 1.121506
0.462148, -0.425771, 0.431269
0.819516, -0.050290, 0.642746
0.806929, -0.046852, 0.624193
0.482661, -0.283759, 0.392618
0.573528, -0.010768, 0.759404
0.005973, -0.598458, 0.638903
0.616976, -0.438366, 0.497876
0.696200, -0.029045, 0.729384
0.675645, -0.218136, 0.531837
0.455351, -0.805026, 0.829087
0.648604, 0.005494, 0.649183
0.192236, -0.934207, 0.995706
0.753272, -0.442514, 0.638488
1.561433, -0.695087, 1.394305
1.482658, -0.845563, 1.363815
0.969014, -1.726108, 2.606433
1.274319, -0.328721, 2.223301
1.444642, -1.058494, 1.276647
0.991605, -1.563307, 2.056085
0.996573, -0.409715, 1.396407
0.543398, -1.449046, 1.972787
0.585153, -1.286047, 1.832404
0.061448, -0.996918, 1.093575
0.380123, -0.997824, 1.425757
0.787625, -0.624236, 0.800110
0.569124, -0.222863, 0.621554
1.527640, -1.119593, 1.391835
0.243201, -0.961464, 1.076608
0.296317, -1.109068, 1.409295
1.636071, -0.684437, 1.357100
0.773964, -0.624608, 0.816572
1.230977, -1.138494, 1.285855
1.783186, -0.932997, 1.453745
1.503644, -1.008691, 1.366440
0.328754, -1.054843, 1.176957
0.526960, -0.308431, 0.418382
0.648752, -0.034256, 0.580902
0.691944, -0.071297, 0.571041
0.319888, -1.503780, 1.732285
0.516786, -0.276236, 0.427427
0.129633, -0.674926, 0.823005
0.583522, -0.319742, 0.477008
0.570970, -0.026815, 0.794345
0.816284, -0.645918, 0.848087
0.758573, -0.608626, 0.796984
0.821512, -0.648682, 0.853796
0.997264, -1.994578, 2.668428
0.564770, -1.765164, 2.292289
0.827665, -0.685638, 0.856371
0.521291, -0.058825, 0.744823
0.202242, -0.058512, 0.767867
1.493124, -1.057311, 1.240183
1.418827, -0.982596, 1.258082
0.304749, -0.311312, 1.241624
0.573627, -0.034232, 0.478604
0.820138, -0.286034, 0.665840
0.248964, -0.661852, 1.117493
0.628819, -0.365276, 0.532295
0.791798, -1.231563, 2.109717
0.923819, -1.578450, 2.428215
0.730153, -1.051388, 1.994048
1.418314, -1.716821, 3.656877
1.752405, -1.463817, 3.081184
1.103577, -1.138704, 2.381894
0.453997, -0.319730, 0.380693
0.151001, -0.898563, 0.918695
0.255562, -0.958594, 1.012909
0.715448, -0.165548, 1.020674
0.598288, -0.348721, 0.509070
0.289436, -0.001887, 0.817312
0.159362, 0.010196, 0.850936
0.861600, -0.474748, 0.744747
0.642538, -0.024962, 0.673634
0.507468, -0.276477, 0.413398
0.207151, -0.043127, 0.915377
1.587547, -1.335512, 2.806757
0.294448, -0.260114, 0.283115
0.334801, -0.281716, 0.322628
0.337522, -0.287038, 0.308128
0.590576, -0.043663, 0.478295
0.616988, -0.038426, 0.519481
0.629442, -0.016303, 0.506749
1.517413, -0.696748, 1.394997
1.441168, -0.830552, 1.343601
1.239730, -0.959282, 1.331955
2.072345, -0.423254, 3.557210
0.744924, -0.034010, 0.624034
1.206876, -0.329794, 1.029223
0.938397, -0.096993, 0.931612
0.155216, -0.032056, 0.739404
0.634363, -0.280230, 0.666629
0.623580, -0.270738, 0.662205
0.536047, -0.314885, 0.424969
0.670871, -0.369807, 0.539491
0.632465, -0.396048, 0.520566
0.466324, -0.005433, 0.767457
0.188923, -0.045917, 0.775957
0.475541, -0.004488, 0.782439
0.514897, -0.881848, 0.946056
0.688235, -0.402241, 0.585153
0.106605, -0.182916, 0.786922
0.684566, -0.232929, 0.722602
0.722467, -0.383792, 0.587972
0.576550, -0.023703, 0.719344
0.554412, -0.007062, 0.798120
1.386447, -0.383554, 1.163541
-0.000444, -0.569001, 0.602069
0.594032, -0.020260, 0.497541
0.672073, -0.050323, 0.687057
0.711163, 0.020653, 0.698462
0.469963, -0.016193, 0.685077
0.364350, -0.003280, 0.625068
0.103192, -0.179747, 0.775275
0.056008, -0.806931, 0.894536
0.283373, -1.080931, 1.368376
0.484797, -0.285375, 0.395982
0.301424, -0.265968, 0.287393
0.684510, -0.085843, 0.749838
0.588347, 0.018164, 0.536445
0.550418, -0.003815, 0.460447
0.140311, 0.005694, 0.706754
0.007338, -0.579153, 0.619978
0.670343, -0.224634, 0.710181
0.163303, -0.944020, 0.969691
0.629075, -0.274097, 0.662623
1.338438, -0.279734, 2.329612
0.442649, -0.092593, 0.860576
0.491492, -0.126869, 0.850262
0.124602, -0.006426, 0.718979
0.079875, -0.010253, 0.720865
0.124971, -0.067859, 0.781368
0.411924, -1.638618, 1.959174
0.313945, -1.388453, 1.597770
0.317913, -1.202006, 1.453581
0.272682, -0.697076, 1.178950
0.306582, -0.317012, 1.226220
0.983662, -0.717324, 1.419299
0.674653, -1.404196, 2.039952
0.995910, -1.571379, 2.065465
0.610065, -1.534557, 2.004936
1.616867, -1.719105, 2.861946
1.177778, -0.965253, 1.301634
0.133132, 0.002352, 0.649762
0.666834, -0.703695, 0.720436
0.664961, -0.080916, 0.703445
0.987350, -0.342084, 0.819587
0.576401, -0.607396, 0.639405
0.257334, -0.597110, 1.087963
0.963799, -0.714956, 1.424701
0.274909, -0.230122, 0.269760
0.716710, -0.032572, 0.599870
0.602185, -0.683624, 1.791620
0.979758, -0.688134, 1.416895
1.420132, -1.037614, 1.256105
1.371945, -0.884185, 1.219116
0.209548, -0.059040, 0.808883
0.232259, -0.053299, 0.777232
0.343776, -0.100159, 0.861240
1.292733, -1.469295, 2.767520
1.807197, -1.962531, 3.620433
0.931445, -0.697114, 1.390503
0.767821, -1.386370, 2.121946
0.758640, -1.370933, 2.095640
0.973794, -1.756537, 2.611878
0.938099, -1.721320, 2.476348
0.289328, -1.147624, 1.432518
1.950541, -1.366732, 1.588969
1.415881, -1.091184, 1.278877
1.583760, -1.114954, 1.385207
1.533423, -0.993287, 1.339275
0.530865, -1.252670, 1.659505
0.347135, -0.921486, 1.294407
0.843746, -1.415419, 2.211903
1.147355, -0.648619, 1.776635
0.302967, -0.314075, 1.197716
1.300114, -1.425713, 2.105505
0.534859, -0.939514, 1.613997
0.162923, -1.136333, 1.323566
1.630589, -2.068697, 3.022977
1.285056, -1.403012, 2.076394
0.249636, -0.641668, 1.121234
0.963867, -0.746156, 1.388034
1.472961, -0.876430, 1.354204
1.462605, -0.850670, 1.359279
0.893102, -1.144423, 1.557720
0.607801, -1.408222, 1.947689
0.610118, -1.406089, 1.944542
1.483489, -1.576150, 2.648699
0.186386, -1.783621, 2.021120
0.183170, -1.786171, 2.032352
0.102740, -0.154792, 0.765830
0.149744, -0.093794, 0.889386
0.754333, -1.000829, 1.030156
0.961946, -0.351506, 0.798564
0.247833, -0.656163, 1.107847
0.166827, 0.014726, 0.901770
0.267435, -0.669628, 1.181561
0.290049, -1.091244, 1.387251
0.977422, -0.640048, 1.423336
1.464915, -0.816385, 1.363664
1.460519, -0.879073, 1.354534
1.401926, -1.879638, 2.594666
1.337283, -1.689817, 2.142578
1.559238, -0.832219, 1.321267
0.586862, -0.060501, 0.837009
0.979475, -0.735508, 1.413958
0.391655, -1.026675, 1.435186
1.429806, -1.048135, 1.296326
1.198961, -1.111689, 1.259819
0.394857, -1.132730, 1.312997
0.430919, -0.474875, 1.446211
0.245861, -1.044594, 1.246930
0.316554, -1.206461, 1.455766
1.053815, -1.433765, 1.585075
0.629573, -1.807837, 2.257650
0.496505, -1.432274, 1.641069
1.527956, -0.993485, 1.337200
1.686801, -1.242428, 1.518035
1.341685, -1.034988, 1.155834
1.543616, -0.996022, 1.345625
1.521893, -0.969522, 1.300266
1.776231, -2.362979, 3.275445
0.604826, -1.326117, 1.771716
1.458100, -1.892131, 2.752878
1.045772, -2.119925, 2.953376
1.716695, -1.872036, 3.019877
1.020825, -0.647544, 1.461773
0.401861, -1.199145, 1.502291
0.406092, -1.229293, 1.525240
0.419612, -1.305776, 1.717887
1.166354, -0.511775, 1.656182
0.456228, -0.530417, 1.415801
0.961207, -0.663630, 1.427749
0.804188, -1.394147, 2.175288
1.550884, -2.186922, 3.162530
0.371594, -1.014324, 1.428218
0.439411, -0.841068, 0.918644
0.395113, -1.191990, 1.455475
1.423914, -0.924439, 1.264220
1.697366, -0.898099, 1.389968
1.342502, -1.034519, 1.155648
0.575641, -0.611590, 0.646004
0.951454, -0.724128, 1.390841
0.828959, -1.655619, 2.309333
1.013960, -1.998121, 2.666693
0.726224, -1.336696, 2.280802
0.840261, -1.043757, 1.181206
1.538374, -0.564404, 1.927572
1.554941, -0.833914, 1.290397
0.594645, -0.639298, 0.668865
0.276665, -0.841016, 1.144979
0.273512, -0.694730, 1.174682
0.987067, -0.652219, 1.460958
0.412993, -0.133197, 0.882861
0.628501, -0.158545, 0.969141
1.540163, -0.774937, 1.332285
1.401580, -0.428364, 1.501254
0.958853, -0.409239, 1.409167
0.151858, -1.147339, 1.328544
1.566468, -0.729458, 1.395866
0.733262, -0.327589, 1.267235
0.576507, -1.538124, 1.919665
0.955624, -0.723818, 1.393465
0.539720, -1.172314, 1.708362
0.543215, -0.657309, 1.609656
1.454200, -0.877211, 1.351452
1.353742, -1.043386, 1.225020
1.613249, -1.133686, 1.403130
1.365284, -1.048084, 1.230320
0.583247, -0.056383, 0.818404
0.621997, -1.634009, 2.080161
0.255891, -0.652666, 1.150584
0.961570, -0.694748, 1.427043
1.460732, -0.850408, 1.356668
1.521905, -0.694728, 1.371482
0.727944, -0.884146, 0.984433
1.553193, -1.102046, 1.292010
0.739744, -0.902758, 0.949725
0.439722, -1.472371, 1.751367
0.487825, -1.426838, 1.635171
0.303495, -0.328091, 1.192430
0.845997, -0.669765, 0.883112
0.251804, -0.628879, 1.120992
0.955041, -0.747825, 1.394513
1.032221, -0.610634, 1.482681
0.507590, -0.797950, 1.607924
1.326512, -1.703158, 2.256152
0.852317, -1.016646, 1.166574
1.410743, -0.834478, 1.122412
1.515197, -0.727329, 1.390908
0.398655, -0.800671, 0.845303
0.638289, -0.833671, 0.893318
1.511843, -0.982122, 1.324672
0.106097, -0.012702, 0.715444
0.632177, -0.772997, 0.831942
0.729399, -0.886107, 0.986186
0.437660, -0.065279, 0.821854
0.288012, -0.013704, 0.721349
0.938252, -0.454315, 0.807065
0.393592, -1.021863, 1.427466
0.341351, -1.010713, 1.348981
0.379387, -1.203763, 1.449355
1.516767, -0.853768, 1.365445
1.745432, -0.368617, 2.998734
1.301368, -1.423336, 2.100552
1.353616, -2.428485, 3.420247
1.661823, -0.681162, 1.366174
0.439844, -0.246596, 1.117110
0.669623, -0.047005, 0.648892
1.510617, -1.069635, 1.251299
0.632835, -0.770939, 0.827512
0.817863, -0.644828, 0.851363
0.828915, -0.297585, 2.030080
0.232488, -1.166771, 1.234839
0.659671, -0.151528, 0.943121
1.094607, -0.111647, 1.077715
0.881087, -0.410821, 1.421673
0.106967, -0.178560, 0.781231
0.469644, -0.525516, 1.532301
0.250257, -0.646048, 1.121473
0.534718, -1.515838, 1.894598
0.799581, -0.331213, 1.265376
0.887998, -0.413357, 1.433520
0.678275, -0.503554, 0.733072
1.587742, -1.125054, 1.379206
1.481763, -0.785430, 1.231333
0.683340, -1.842362, 2.289203
1.378060, -1.449232, 3.059145
0.461385, -1.083377, 1.549736
1.390164, -1.025594, 1.231755
0.278306, -0.857014, 1.161814
0.956221, -0.315756, 0.931459
0.270548, -0.162948, 0.972669
1.766704, -0.496891, 1.444084
0.603093, -0.484636, 0.646333
0.729968, -0.589831, 0.777048
0.660620, -0.560828, 0.702814
0.805526, -0.281876, 0.820190
0.634090, -0.513497, 0.661447
0.449982, -1.032208, 1.483765
0.273950, -0.698743, 1.179195
0.562196, -1.195649, 1.416205
0.555543, -0.062085, 0.790210
0.236194, -0.054500, 0.791786
1.912413, -0.943497, 1.269534
0.957539, -0.722926, 1.395733
0.794238, -1.423278, 2.180380
0.508228, -0.640866, 1.678325
0.948447, -1.605320, 2.465909
0.985155, -0.739911, 1.431419
0.447188, -0.519946, 1.421571
0.651222, -1.448205, 1.981658
1.327931, -1.702725, 2.170234
1.508875, -0.630165, 1.261413
1.094441, -0.857874, 1.057456
0.782530, -1.477504, 2.215437
0.390700, -1.214877, 1.449800
0.573689, -1.593192, 1.963194
0.273381, -0.808933, 1.117046
0.202442, -0.059721, 0.778236
0.673451, -1.562151, 2.128959
0.637280, -2.268201, 2.606804
0.376691, -1.146170, 1.378822
0.257951, -0.797991, 0.953925
0.068925, -0.842422, 0.946073
1.537771, -0.805995, 1.379194
0.704310, -1.522875, 2.064079
0.645262, -1.544177, 2.001879
0.969159, -0.670585, 1.439493
1.008968, -0.646894, 1.450008
1.560577, -1.006463, 1.358809
1.017081, -0.645801, 1.474521
0.484867, -1.511310, 1.980287
0.420037, -0.770686, 0.854036
0.469317, -1.079207, 1.551273
1.503588, -0.879754, 1.360806
1.520890, -0.831845, 1.367950
1.718229, -2.188391, 2.733462
1.566054, -0.997768, 1.333413
1.361923, -1.052297, 1.174345
0.973619, -1.829166, 2.554284
0.943829, -1.615492, 2.459868
0.437697, -0.499373, 1.468384
0.921572, -1.665370, 2.404611
0.754518, -1.403516, 2.107427
0.272669, -0.248458, 1.153675
0.515130, -0.807815, 1.608549
1.327890, -1.224247, 2.578689
1.526089, -1.284948, 2.691647
1.513755, -0.830377, 1.366632
1.449651, -0.823142, 1.318291
0.918860, -0.373821, 1.329998
0.800224, -0.327989, 1.261844
0.415338, -0.755179, 0.802004
0.407457, -1.470817, 1.677930
1.575086, -1.115217, 1.304029
0.059507, -0.928385, 1.022267
1.217619, -1.088446, 1.211956
0.618560, -1.594111, 2.041480
0.494764, -0.515592, 0.548456
1.571348, -1.096177, 1.365366
1.372357, -1.050115, 1.232303
0.430456, -0.452393, 0.488211
0.466685, -0.536109, 1.520726
0.910575, -1.339811, 2.281617
1.519886, -1.753222, 2.815661
1.248444, -0.963919, 1.339116
0.528428, -0.838838, 1.679236
0.318381, -1.400353, 1.639979
0.404826, -1.084034, 1.510637
0.257422, -0.652420, 1.151360
0.312860, -0.342924, 1.215978
1.186057, -0.909033, 1.293635
1.448732, -1.464086, 2.886822
0.775187, -1.148210, 2.123456
1.124080, -2.027195, 3.013167
1.110538, -1.960243, 2.784672
0.804087, -1.308627, 2.151135
1.361077, -1.289523, 2.783278
0.890356, -1.240667, 2.256906
0.796468, -1.555013, 2.105987
0.970262, -2.022038, 2.754502
1.480216, -0.784122, 1.342468
1.554015, -1.011001, 1.361374
1.013103, -0.449371, 1.414883
0.769986, -0.596461, 1.133589
0.253215, -0.730226, 1.158820
0.401611, -0.057191, 0.803007
0.140449, -0.082043, 0.829138
1.508248, -0.796002, 1.253847
1.589687, -2.199069, 3.102893
0.795916, -1.237710, 2.122357
1.003964, -1.842621, 2.652045
0.776267, -1.389524, 2.130874
0.999685, -1.739168, 2.552652
1.529483, -1.084613, 1.272256
1.212251, -1.121989, 1.269892
1.903649, -2.434494, 3.507417
0.704076, -1.215788, 1.823788
1.195908, -2.116203, 3.181495
0.465633, -1.065748, 1.553100
0.516213, -1.475069, 1.801095
0.524301, -0.858027, 1.669077
1.449665, -1.065952, 1.279911
1.512483, -0.787766, 1.332790
0.279404, -0.847844, 1.156821
0.552728, -1.199898, 1.746568
1.044788, -0.381641, 1.352521
0.766636, -1.818476, 2.362521
0.539394, -1.202895, 1.758320
0.635465, -0.250381, 0.681078
0.993289, -0.409920, 1.390290
0.412668, -1.152491, 1.347632
0.931131, -0.722153, 1.391786
0.430898, -0.487021, 1.445063
0.982217, -0.724161, 1.413158
0.697689, -1.569694, 2.213921
0.975356, -0.752061, 1.399506
0.980962, -0.644617, 1.458641
0.807822, -0.307465, 1.050151
0.973148, -0.761436, 1.420861
0.267619, -1.020676, 1.153315
0.686369, -1.619160, 2.318622
0.706629, -1.634506, 2.217036
0.711351, -1.563043, 2.110564
1.476542, -0.802923, 1.374066
1.555768, -0.723211, 1.392448
0.973432, -0.740145, 1.414336
0.984143, -0.741042, 1.418019
0.463901, -1.085550, 1.553838
0.402285, -1.182805, 1.457481
0.258390, -1.097370, 1.323885
1.666117, -1.171522, 1.443739
1.323789, -2.337491, 3.268918
0.708387, -0.086333, 0.755063
0.099266, -0.175325, 0.778941
0.397602, -0.442298, 1.425047
0.602459, -0.728201, 1.802208
1.253308, -0.375170, 1.053359
0.867832, -0.699501, 0.901019
0.605035, -0.517633, 0.652780
1.287936, -0.989873, 1.167956
0.103530, -0.152060, 0.759719
1.537455, -1.953028, 2.617826
1.498072, -1.008489, 1.322002
0.659787, -1.471028, 2.081027
1.014434, -0.416511, 1.416801
0.935660, -0.731583, 1.366048
0.970020, -0.723151, 1.400807
0.981108, -0.766956, 1.432872
0.964635, -0.692152, 1.429600
0.392653, -0.549838, 1.488949
0.623509, -1.470878, 2.024795
0.450276, -0.776400, 0.837561
0.827515, -0.588643, 1.204688
1.366985, -1.680993, 2.235761
0.517709, -2.060364, 2.277005
1.416861, -1.899702, 2.622136
1.472224, -0.868062, 1.347234
0.748767, -1.072688, 2.044518
0.669785, -1.584479, 2.063223
0.718152, -0.920793, 2.027840
1.614715, -2.268568, 3.330892
1.633880, -1.630419, 2.894646
0.794985, -1.025373, 1.162623
0.941195, -0.384695, 1.396376
0.476977, -1.425640, 1.714713
0.386217, -0.541055, 1.381830
1.341316, -1.719823, 2.279017
0.714729, -0.865645, 1.981090
0.730142, -0.536175, 0.776673
0.970038, -0.711034, 1.408146
0.984510, -0.691009, 1.455320
0.381930, -1.217004, 1.464290
0.970967, -0.690518, 1.409641
0.249873, -0.655886, 1.111910
1.886167, -2.076585, 3.351972
0.467998, -0.369576, 1.327041
0.282089, -0.864755, 1.188683
0.968029, -0.731960, 1.420521
0.270966, -0.659072, 1.169899
0.940680, -0.714458, 1.400981
0.391601, -0.432262, 1.404055
0.275003, -0.658761, 1.172118
1.063752, -0.307196, 2.598161
1.456405, -1.341193, 2.830793
1.824897, -2.084334, 3.192300
0.912540, -1.180174, 1.294824
0.563770, -1.275477, 1.842666
0.501216, -1.464665, 1.773365
1.488650, -1.929435, 2.800033
0.442960, -0.245925, 1.127416
1.452109, -0.905091, 1.345168
1.459069, -0.829623, 1.362288
1.488705, -0.820431, 1.362054
0.394801, -1.102266, 1.383394
0.393430, -1.053163, 1.468231
1.169844, -0.923872, 1.292996
1.162708, -0.915866, 1.287014
0.455933, -1.321483, 1.766178
0.633410, -0.824811, 1.778385
0.844501, -1.638304, 2.425580
0.818879, -2.076333, 2.627308
0.778987, -1.488975, 2.222238
0.831236, -1.015019, 2.100055
1.465040, -0.848619, 1.360000
1.473387, -0.802888, 1.372504
1.464262, -0.849882, 1.359069
1.521512, -0.827382, 1.373531
1.533868, -0.714065, 1.373917
1.458646, -0.828742, 1.361157
1.469917, -0.800200, 1.370736
1.474681, -0.801990, 1.373880
1.450420, -0.902610, 1.346501
0.311166, -0.574701, 1.228817
0.512493, -0.840471, 1.620855
0.312803, -1.063434, 1.377313
0.976619, -0.735448, 1.413382
1.854626, -2.179859, 3.273996
1.559150, -2.010286, 2.913957
1.532965, -0.836137, 1.373213
1.325249, -0.420569, 1.560747
0.957625, -0.742294, 1.383025
1.237117, -0.408819, 1.621974
1.410903, -1.709908, 2.298986
1.212185, -0.961375, 1.307095
1.197537, -0.950983, 1.312327
0.381140, -0.987536, 1.427835
0.969204, -1.677513, 2.467831
0.729998, -1.492994, 2.074590
1.568363, -0.717259, 1.398451
1.191197, -0.507365, 1.676673
1.195776, -0.968749, 1.316006
1.254060, -0.990128, 1.341691
1.646692, -0.456743, 1.465218
0.381169, -0.422423, 1.439596
0.343074, -0.383692, 1.236594
1.163232, -0.951508, 1.291832
0.733623, -0.894022, 0.988352
1.461205, -0.864358, 1.334893
1.522684, -0.859057, 1.373298
0.105128, -0.172713, 0.776259
0.564181, -0.976813, 1.709903
0.471158, -0.546856, 1.587762
0.556352, -0.642812, 1.752649
1.505196, -0.876891, 1.358151
1.505214, -0.686952, 1.343988
1.491811, -0.788087, 1.334635
1.490504, -1.454951, 2.925492
1.075610, -1.756614, 2.720016
0.954171, -0.719463, 1.413765
0.182403, -1.132857, 1.338885
1.450242, -2.013247, 2.850085
0.579273, -1.431561, 1.888152
0.511218, -0.818556, 1.596917
1.464273, -0.888316, 1.351153
0.297218, -1.093803, 1.395814
1.222367, -1.458459, 3.255659
0.445836, -1.361081, 1.662242
1.677913, -1.746310, 2.907498
1.686159, -0.677972, 1.306943
0.975592, -1.468589, 2.478478
0.946849, -1.426306, 2.410284
1.370500, -1.408220, 2.749363
1.583493, -1.093695, 1.377379
0.963312, -0.687124, 1.428357
0.233148, -1.626511, 1.892977
0.556892, -1.207850, 1.757765
0.222650, -0.184859, 1.020612
1.439177, -0.768340, 1.211618
1.239225, -1.962346, 2.911739
1.463707, -2.299696, 3.555845
1.116689, -0.675569, 1.538048
0.974729, -0.742199, 1.413020
0.868742, -0.635240, 1.296161
0.184472, -1.147727, 1.352903
0.390903, -3.078400, 3.527622
0.466410, -1.080183, 1.555101
1.173916, -0.903868, 1.286531
1.200452, -0.933751, 1.320287
1.142734, -0.897452, 1.278652
1.473762, -0.902692, 1.356523
1.181178, -1.141465, 2.441168
1.460543, -0.887916, 1.348892
0.591249, -0.707829, 1.761991
1.394695, -0.919721, 1.238791
0.100313, -0.181728, 0.811006
0.606507, -0.719628, 1.814137
1.518543, -0.804790, 1.372272
0.510660, -0.598801, 1.560955
1.197630, -0.922269, 1.312251
0.925590, -0.725612, 1.376028
1.003203, -0.723654, 1.432793
1.403588, -0.801196, 1.208225
0.453991, -0.503796, 1.775229
0.657202, -1.570076, 2.146181
1.324188, -1.698523, 2.251353
1.301617, -2.034370, 3.191294
0.539843, -0.653444, 1.621064
0.566162, -0.963245, 1.698758
1.368089, -0.391057, 1.592472
1.489084, -1.390959, 2.979952
1.506614, -1.864980, 2.765596
1.107210, -1.701328, 2.692326
1.430042, -1.434859, 2.836660
1.019862, -0.628549, 1.456997
1.684069, -2.065957, 3.175471
1.528098, -0.803444, 1.375096
0.498118, -0.569419, 1.605642
1.471765, -0.822869, 1.365775
0.571574, -1.015233, 1.731092
0.668460, -0.821024, 1.838978
1.764997, -2.153812, 3.108380
0.863340, -1.020860, 2.282518
1.310875, -1.391374, 2.533449
1.436741, -1.268993, 2.928430
0.106204, -0.158992, 0.760821
0.914139, -0.309040, 1.208786
1.170955, -1.127198, 2.401083
1.603324, -1.886066, 2.978698
0.301402, -1.041446, 1.343667
0.957763, -0.720488, 1.417345
0.276346, -0.660476, 1.177873
1.089339, -0.540971, 1.614131
0.558242, -0.951498, 1.672604
1.083783, -0.438176, 1.594084
1.171881, -0.389816, 1.464933
0.971956, -0.706553, 1.412927
1.537691, -0.767086, 1.336109
0.978101, -0.751045, 1.418709
0.976190, -0.749575, 1.416588
1.495214, -0.796438, 1.330729
0.247567, -0.663631, 1.122882
0.389778, -0.439913, 1.394388
0.316492, -0.348121, 1.217287
1.142148, -0.940268, 1.274992
0.381658, -1.018998, 1.442864
0.301309, -0.561317, 1.204163
0.251577, -1.068994, 1.270067
1.459078, -0.856048, 1.324231
1.465274, -0.806261, 1.329109
0.284184, -0.929153, 1.230524
1.084566, -1.176963, 1.776601
0.905484, -1.564682, 2.381336
0.907496, -1.823238, 2.536100
1.448611, -0.811096, 1.338026
0.864957, -0.412582, 1.479873
0.609464, -1.539424, 1.957995
0.974209, -0.733369, 1.414600
1.221863, -1.319633, 2.478270
1.499869, -0.785418, 1.339011
0.243233, -0.701712, 1.115490
1.461911, -0.849209, 1.358169
0.705254, -0.843406, 0.972983
1.723992, -0.904907, 1.401138
1.971518, -2.087277, 3.796655
0.396028, -0.442453, 1.420734
1.513777, -0.727370, 1.391169
1.461359, -0.875199, 1.354462
0.163627, -1.138860, 1.329664
1.459916, -0.829094, 1.362658
1.456111, -0.905344, 1.350140
0.301017, -1.055518, 1.360867
1.510086, -0.720049, 1.388392
1.465340, -0.848178, 1.358331
1.674760, -1.046904, 1.404151
1.485950, -0.714972, 1.348130
1.557988, -0.797045, 1.330420
0.746401, -1.373713, 2.071714
1.478546, -0.848458, 1.368917
1.481728, -0.829680, 1.362447
0.328368, -0.362591, 1.207857
0.454639, -0.516049, 1.459537
1.274392, -1.305664, 2.760153
0.248611, -0.632757, 1.135055
0.282085, -0.864918, 1.165648
0.264539, -0.634380, 1.081387
1.693319, -0.443022, 1.491943
0.392776, -0.442000, 1.401013
